source_path,filename,sha256,bytes,category,reason,internal_hash_group_size,v2_exact_matches
20260713T134420_build_package.py,20260713T134420_build_package.py,cc9474dbaa8dbdcff85d8105756cf3a766e544a932beb17d8a63ab8f8151a348,1604,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
20260713T134420_run_all.py,20260713T134420_run_all.py,3de739fbefd398273a81f8e7e1967f9a6a5b2207fd93f68fcaf46760925b12a6,275,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260713T134420_run_intertwiner_test.py,20260713T134420_run_intertwiner_test.py,647c44a2bfdcd9555297fccea31a43a7f15e2d2539507ae0e0ad6d10979e64b8,692,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T134420_verify_evidence_classes.py,20260713T134420_verify_evidence_classes.py,8c178d568058215099fc2d23ce4196f156e99bf7b53947cff3ca3ee80c449e3e,2028,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T134420_verify_package.py,20260713T134420_verify_package.py,d121eed979ed66328a9e5cffb2a446cd452637449a54004d2ae1f77fde8025c1,583,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T141417_build_package.py,20260713T141417_build_package.py,cc9474dbaa8dbdcff85d8105756cf3a766e544a932beb17d8a63ab8f8151a348,1604,internal_duplicate,Exact duplicate inside third_sweep of 20260713T134420_build_package.py,4,
20260713T141417_run_all.py,20260713T141417_run_all.py,a5163844d35864df965a4ec7755d3bf8a3254c4bf1dda2dc5b9b1ad7783d5e8f,293,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260713T141417_run_intertwiner_test.py,20260713T141417_run_intertwiner_test.py,7e601a1319d49e1e04f066804bd06cd1ef5669733fc883dea6a4cececf62d57d,882,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T141417_verify_evidence_classes.py,20260713T141417_verify_evidence_classes.py,1d4d7785af508c75a27b33ec200a3bc695e8221c760c659d85832a346099b4b7,5856,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T141417_verify_package.py,20260713T141417_verify_package.py,4c2d3f300508a72b37a4441ee15ca2d49e860d5b1422a18d035075ababa5a305,702,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,3,
20260713T145100_build_package.py,20260713T145100_build_package.py,cc9474dbaa8dbdcff85d8105756cf3a766e544a932beb17d8a63ab8f8151a348,1604,internal_duplicate,Exact duplicate inside third_sweep of 20260713T134420_build_package.py,4,
20260713T145100_run_all.py,20260713T145100_run_all.py,156a3277a36eaafbc3cd954aab5af2ad5c99b89a48a84158afd849c7fca8c5cf,293,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260713T145100_run_intertwiner_test.py,20260713T145100_run_intertwiner_test.py,7a2232d74241d940b0de3ef8db167e20826ccae1c0727ca62e3541e4c202167c,882,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T145100_verify_evidence_classes.py,20260713T145100_verify_evidence_classes.py,b4119364d3c36d4819c4d6522671ed0dc65eae733d5453d92fe9dd63dd15c607,10541,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260713T145100_verify_package.py,20260713T145100_verify_package.py,4c2d3f300508a72b37a4441ee15ca2d49e860d5b1422a18d035075ababa5a305,702,internal_duplicate,Exact duplicate inside third_sweep of 20260713T141417_verify_package.py,3,
20260714T062136_build_package.py,20260714T062136_build_package.py,cc9474dbaa8dbdcff85d8105756cf3a766e544a932beb17d8a63ab8f8151a348,1604,internal_duplicate,Exact duplicate inside third_sweep of 20260713T134420_build_package.py,4,
20260714T062136_run_all.py,20260714T062136_run_all.py,e6826ac7786aa0b7372a7bb0e2834b1ec9911a216b4b3321e9e79fbd85431d5a,293,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260714T062136_run_intertwiner_test.py,20260714T062136_run_intertwiner_test.py,aba7fcecf3d3cf187d2a43a205da1b49ef8d5226731fefdb9749d10ca570d939,882,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260714T062136_verify_evidence_classes.py,20260714T062136_verify_evidence_classes.py,6c86c52ab3411f8fb37a451546ff9866ef3ec20151d0019ccafa6a7f40c52397,17939,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260714T062136_verify_package.py,20260714T062136_verify_package.py,4c2d3f300508a72b37a4441ee15ca2d49e860d5b1422a18d035075ababa5a305,702,internal_duplicate,Exact duplicate inside third_sweep of 20260713T141417_verify_package.py,3,
20260714T071415_artifact_self_audit.py,20260714T071415_artifact_self_audit.py,ae5d7f4080bd5ba8d5868817d1da0c7f5238f51644ae11debb0da5c37195a4e6,2752,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
20260714T071415_build_notebook.py,20260714T071415_build_notebook.py,5bfa0737320f9f91785e0e325dc8d4823d52d8d055177343b521c708ca7b4793,3950,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260714T071415_execute_notebook.py,20260714T071415_execute_notebook.py,992b9319356680e0b7161d55439c9454a86f5e7b1077f7b1f3324fc891f6f974,1938,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260714T071415_run_all.py,20260714T071415_run_all.py,83872f9cd3148829821b5e0311bb05db87310e5a34021cb51b05c2a7202f6ac5,447,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260714T071415_run_phi_analysis.py,20260714T071415_run_phi_analysis.py,0399594ab9e2f10cfc17d9548313c70b0feb9effb29dd863bfc2ee05c793e329,2885,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
20260714T071415_verify_evidence_classes.py,20260714T071415_verify_evidence_classes.py,b95d9d685ba46b6b98acae5b9856a3d51446b82dbaa039c8b3c57ac98e9bca07,8875,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
BUILD_PACKAGE.py,BUILD_PACKAGE.py,e8b6f3dc7330f3e2ebb5a059d2ef8794e9e4c06c37e59d0d2426bd853d81d6e1,1260,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
CF00_residual_checks.py,CF00_residual_checks.py,7b743b2b5084919723bb6c93960cda279b9c4d3a519088f3871357be2c743a1e,9508,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/CF00_residual_checks.py,1,math_candidates/CF00_residual_checks.py
CF10_xi_proof_check.py,CF10_xi_proof_check.py,786c2966f39285e515e95e3d0d5b7c348be45ea17fd1390ad77a0ee3528df2bf,11532,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/CF10_xi_proof_check.py,1,math_candidates/CF10_xi_proof_check.py
DIRECT_SUM_ORTHOGONALITY_PROBE.py,DIRECT_SUM_ORTHOGONALITY_PROBE.py,e534c96a4d5255d32afb5d489364bcd5473d4186213366936367a5064369b2f1,4020,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
VERIFY_PACKAGE.py,VERIFY_PACKAGE.py,a1616a967f2c78f41ce3afd3168871c46fb64260a992bfb19efd0d5353c9d793,2907,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
__init__.py,__init__.py,b754ac25dab89160855e06d87bc82ba4688eeaa2790b3d054078118443fde7a1,107,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
__main__.py,__main__.py,e1b704da4a3c4903f41e4f570329196a0faf71713044e2759f2d16e770446d31,117,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
accepted_native_color_flux_recurrence.py,accepted_native_color_flux_recurrence.py,ba07c4f2504c28896e3a63ddde74a999684643a6de214cc3edf2df2f14b475ee,32563,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/native_color_flux.py,2,math_candidates/native_color_flux.py
actions.py,actions.py,b49f437913a29a5befb177c2430f2ff196a31aa1a87c6cb57640559ea0255a15,4077,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
affine_binary_locality_probe.py,affine_binary_locality_probe.py,e53b2ab21060e5f3049f525ba2f85c32051912c12537d13095c39eed4e7b89ec,17482,added_tier_b,"Affine cut/binary-carry symbolic dynamics, refinement boundaries and locality/operator checks.",1,
analyze_phase_engine_runs.py,analyze_phase_engine_runs.py,32ca1704abb4e595c279ee29180b36d20a4a5ad17bfbbaa4d87ef90c4f16c85d,7067,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
analyze_search_exports.py,analyze_search_exports.py,412e44451f02081c3ebd286352f2fbee301a1f4e80498d412d8b0d51b8c274f8,4766,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
arena_support.c,arena_support.c,cd4fa3f376240c77684b7d29ff24a150ca0d82451e349e0587fd6c7a0f3e4150,926,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
artifact_self_audit.py,artifact_self_audit.py,f9a14c55ee1d2728a2fc963c028df04fe1c1c016fa00b3447137e261fa8ba18e,1414,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_cp21_local_coordinate.py,audit_cp21_local_coordinate.py,be31c0f05993479d66135e9177f991a28d889d646163d7f30d3835a8769b1f4e,6984,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_exact_math.py,audit_exact_math.py,c41f85e02e24990e4a6ca76726567d64be917517d1f43e1552c41c0d6c9a7f49,7011,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_incoming_artifacts.py,audit_incoming_artifacts.py,87655a4966ceec540436e12330659d391f311e8bab4e2a594e84e011d361b383,4054,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_j_derivation.py,audit_j_derivation.py,56831c894f75c1d8026fc31eedd57f6f177234f63cd7a4b03c0300d7c71a3d28,7780,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_no_fixed_capacities.py,audit_no_fixed_capacities.py,bdd16adc82bd4fcd70ed3baa0fc543b27ab3ffea6596978ef3819cc18dec2250,8351,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_notebook.py,audit_notebook.py,dcb5aff2a45d7309081b6e6b4bced58d2e5764f5a8106690516e61502689da84,1787,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_package_integrity.py,audit_package_integrity.py,1857f4e486d7c99f1ada2e172c8d34d924806f56754fef8b690a5e7c8239fc93,7656,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
audit_state_forced_evidence.py,audit_state_forced_evidence.py,2e80df8ffc431ef475c04cb08669c7b81348c798238832085876d2e2b79d9d29,1932,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
autonomous_engine_observer.c,autonomous_engine_observer.c,8366906049a276fc6e93dd82c4132c5d1f4e85a999970aef2ec0e0820ee3e22a,5039,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
base_adapter.py,base_adapter.py,7e22490ecf85798016409a4444a3fd59294780a57fbbdd95ab50901a24f87516,7663,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/base_adapter.py,1,math_candidates/base_adapter.py
baseline_extractors.py,baseline_extractors.py,2120d074adb680bad52ac2d984a7feabe1834e1b9aa01ca498c855d4d66b9c8a,3129,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: support_dependencies/baseline_extractors.py,1,support_dependencies/baseline_extractors.py
basis.py,basis.py,98379a8aa8a0b24d7dff29fd401cb4433ed8b202bb905428d93fe7e46786fcda,2250,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/basis.py,1,math_candidates/basis.py
bring_quintic_root_certificate.py,bring_quintic_root_certificate.py,294862efb5810f0198747ca98ac84f5921827e2e4886ee11b90addca12583ebd,1826,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/bring_quintic_root_certificate.py,1,math_candidates/bring_quintic_root_certificate.py
build (3rd copy).rs,build (3rd copy).rs,d59049ed16c7d24db7946238bc8ec19291aad050db4c9152dcdf146cc0ca7bea,2969,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
build (4th copy).rs,build (4th copy).rs,d59049ed16c7d24db7946238bc8ec19291aad050db4c9152dcdf146cc0ca7bea,2969,internal_duplicate,Exact duplicate inside third_sweep of build (3rd copy).rs,2,
build (5th copy).rs,build (5th copy).rs,4f34ecf909df8d6c995c4c67a31bd3183d8eb11ede86e1c2a09ed04045b51a03,1607,internal_duplicate,Exact duplicate inside third_sweep of build.rs,6,
build (6th copy).rs,build (6th copy).rs,4f34ecf909df8d6c995c4c67a31bd3183d8eb11ede86e1c2a09ed04045b51a03,1607,internal_duplicate,Exact duplicate inside third_sweep of build.rs,6,
build (7th copy).rs,build (7th copy).rs,4f34ecf909df8d6c995c4c67a31bd3183d8eb11ede86e1c2a09ed04045b51a03,1607,internal_duplicate,Exact duplicate inside third_sweep of build.rs,6,
build (another copy).rs,build (another copy).rs,4f34ecf909df8d6c995c4c67a31bd3183d8eb11ede86e1c2a09ed04045b51a03,1607,internal_duplicate,Exact duplicate inside third_sweep of build.rs,6,
